,date,time,latitude,longitude,deepness,md,ml,mw,place
5,Tarih     ,Saat    ,Enlem(N),Boylam(,lik(,MD ,Mw ,ML ,Yer                                             Ç
6,----------,--------,--------,-------,----,---,-- ,---,--------------                                  -
397,2023.03.30,00:57:53,38.5675 ,37.4630,5.0 ,-.-,-.-,2.0,DARENDE (MALATYA)
398,2023.03.30,00:50:39,37.8460 ,36.5937,5.0 ,-.-,-.-,2.6,CEVREPINAR (KAHRAMANMARAS)
399,2023.03.30,00:48:11,38.6973 ,37.3472,5.0 ,-.-,-.-,1.7,KARAHISAR-GURUN (SIVAS)
400,2023.03.30,00:44:19,37.8603 ,36.6210,5.0 ,-.-,-.-,4.3,DONGEL (KAHRAMANMARAS)
401,2023.03.30,00:39:54,37.7977 ,36.4000,5.1 ,-.-,-.-,1.7,GEBEN-ANDIRIN (KAHRAMANMARAS)
402,2023.03.30,00:38:02,38.6423 ,37.3418,5.0 ,-.-,-.-,1.2,YELKEN-GURUN (SIVAS)
403,2023.03.30,00:32:37,37.9720 ,36.3668,0.9 ,-.-,-.-,1.3,SIRMALI-GOKSUN (KAHRAMANMARAS)
404,2023.03.30,00:31:21,37.7982 ,36.2953,4.0 ,-.-,-.-,1.4,CIGSAR-ANDIRIN (KAHRAMANMARAS)
405,2023.03.30,00:30:57,37.3953 ,37.1073,8.4 ,-.-,-.-,1.2,MAKSUTUSAGI-PAZARCIK (KAHRAMANMARAS)
406,2023.03.30,00:24:01,37.8467 ,36.5833,1.9 ,-.-,-.-,2.7,CEVREPINAR (KAHRAMANMARAS)
407,2023.03.30,00:22:14,38.3165 ,37.7685,0.0 ,-.-,-.-,1.6,DUTLU-AKCADAG (MALATYA)
408,2023.03.30,00:20:43,38.4548 ,38.0302,5.3 ,-.-,-.-,1.8,YUKARIORUKCU-AKCADAG (MALATYA)
409,2023.03.30,00:19:21,36.1078 ,36.0705,9.3 ,-.-,-.-,2.0,AKNEHIR-SAMANDAG (HATAY)
410,2023.03.30,00:18:43,37.8265 ,36.5168,1.0 ,-.-,-.-,1.1,KUMARLI (KAHRAMANMARAS)
411,2023.03.30,00:16:02,37.8225 ,36.6800,4.8 ,-.-,-.-,1.8,CAGLAYAN (KAHRAMANMARAS)
412,2023.03.30,00:15:38,37.8032 ,36.6588,9.8 ,-.-,-.-,1.6,CAGLAYAN (KAHRAMANMARAS)
413,2023.03.30,00:13:18,38.0025 ,36.5213,4.1 ,-.-,-.-,1.2,ASLANBEYCIFTLIGI-GOKSUN (KAHRAMANMARAS)
414,2023.03.30,00:08:20,38.4572 ,37.7150,3.5 ,-.-,-.-,1.2,CINARKOY-DARENDE (MALATYA)
415,2023.03.30,00:07:07,38.0117 ,36.4423,7.7 ,-.-,-.-,1.2,YIRICEK-GOKSUN (KAHRAMANMARAS)
416,2023.03.30,00:05:23,38.0493 ,37.4853,8.4 ,-.-,-.-,1.5,TATLAR-NURHAK (KAHRAMANMARAS)
417,2023.03.30,00:03:27,37.7903 ,36.4022,5.4 ,-.-,-.-,1.4,GEBEN-ANDIRIN (KAHRAMANMARAS)
418,2023.03.29,23:52:13,38.4357 ,37.3442,3.4 ,-.-,-.-,2.1,GAZIKOY-DARENDE (MALATYA)
419,2023.03.29,23:47:08,37.9355 ,36.1215,5.0 ,-.-,-.-,2.1,EYUPLU-SAIMBEYLI (ADANA)
420,2023.03.29,23:45:44,37.9690 ,36.3100,6.6 ,-.-,-.-,1.2,KAZANDERE-GOKSUN (KAHRAMANMARAS)
421,2023.03.29,23:44:34,37.0153 ,36.4042,9.5 ,-.-,-.-,1.8,YARPUZ (OSMANIYE)
422,2023.03.29,23:32:46,37.2893 ,36.7960,8.8 ,-.-,-.-,1.6,BEYOGLU-TURKOGLU (KAHRAMANMARAS)
423,2023.03.29,23:25:46,37.4338 ,37.1410,5.2 ,-.-,-.-,2.5,ESKINARLI-PAZARCIK (KAHRAMANMARAS)
424,2023.03.29,23:25:04,36.8630 ,36.4140,5.8 ,-.-,-.-,1.7,KAPILI-DORTYOL (HATAY)
425,2023.03.29,23:22:36,37.7675 ,36.4193,8.6 ,-.-,-.-,1.6,GEBEN-ANDIRIN (KAHRAMANMARAS)
426,2023.03.29,23:21:01,38.1437 ,36.7310,0.8 ,-.-,-.-,1.8,KARAOMER-GOKSUN (KAHRAMANMARAS)
427,2023.03.29,23:20:28,37.9058 ,36.2417,5.3 ,-.-,-.-,2.6,AKSAAGAC-SAIMBEYLI (ADANA)
428,2023.03.29,23:17:40,38.4013 ,37.2597,8.5 ,-.-,-.-,1.6,GOKCEK-ELBISTAN (KAHRAMANMARAS)
429,2023.03.29,23:15:37,37.2718 ,38.4522,4.7 ,-.-,-.-,1.5,KILCIK-BOZOVA (SANLIURFA)
430,2023.03.29,23:13:16,38.2443 ,38.2358,2.5 ,-.-,-.-,2.2,KADIRUSAGI-YESILYURT (MALATYA)
431,2023.03.29,23:08:36,37.3545 ,36.9113,3.5 ,-.-,-.-,3.9,HACIBEBEK-TURKOGLU (KAHRAMANMARAS)
432,2023.03.29,23:07:25,38.2727 ,37.0837,5.0 ,-.-,-.-,2.3,KARAHUYUK-ELBISTAN (KAHRAMANMARAS)
433,2023.03.29,23:04:15,37.9318 ,36.2818,1.0 ,-.-,-.-,1.8,HACIKODAL-GOKSUN (KAHRAMANMARAS)
434,2023.03.29,23:02:54,37.8223 ,37.8012,9.9 ,-.-,-.-,1.8,YAYLACIK-GOLBASI (ADIYAMAN)
435,2023.03.29,23:00:51,36.1358 ,36.1203,4.8 ,-.-,-.-,1.4,YESILPINAR (HATAY)
436,2023.03.29,22:59:33,37.2798 ,28.0377,0.1 ,-.-,-.-,1.7,YAYLA-YATAGAN (MUGLA)
437,2023.03.29,22:56:40,37.7778 ,36.3987,5.0 ,-.-,-.-,2.8,GEBEN-ANDIRIN (KAHRAMANMARAS)
438,2023.03.29,22:54:17,36.1220 ,36.0288,7.0 ,-.-,-.-,1.5,YESILKOY-SAMANDAG (HATAY)
439,2023.03.29,22:53:21,37.8227 ,36.3172,7.8 ,-.-,-.-,1.5,CIGSAR-ANDIRIN (KAHRAMANMARAS)
440,2023.03.29,22:43:47,37.9258 ,36.2743,6.7 ,-.-,-.-,1.6,HACIKODAL-GOKSUN (KAHRAMANMARAS)
441,2023.03.29,22:38:53,37.9235 ,36.2690,4.9 ,-.-,-.-,1.9,HACIKODAL-GOKSUN (KAHRAMANMARAS)
442,2023.03.29,22:32:36,38.1102 ,37.2707,0.7 ,-.-,-.-,1.6,OZCANLI-ELBISTAN (KAHRAMANMARAS)
443,2023.03.29,22:22:11,35.9163 ,35.9460,8.1 ,-.-,-.-,1.8,DENIZGOREN-YAYLADAGI (HATAY)
444,2023.03.29,22:21:06,37.9382 ,36.2683,5.8 ,-.-,-.-,1.7,KAZANDERE-GOKSUN (KAHRAMANMARAS)
445,2023.03.29,22:15:58,37.8923 ,36.7210,7.6 ,-.-,-.-,2.0,KOZCAGIZ (KAHRAMANMARAS)
446,2023.03.29,22:08:55,37.9495 ,36.2748,5.0 ,-.-,-.-,1.9,KAZANDERE-GOKSUN (KAHRAMANMARAS)
447,2023.03.29,22:07:58,38.3933 ,37.1462,5.0 ,-.-,-.-,1.9,OVACIK-ELBISTAN (KAHRAMANMARAS)
448,2023.03.29,22:06:35,38.1535 ,38.5215,8.8 ,-.-,-.-,1.8,ULUKOY (MALATYA)
449,2023.03.29,22:06:05,37.2610 ,37.0340,8.1 ,-.-,-.-,1.4,KARAHUYUK-PAZARCIK (KAHRAMANMARAS)
450,2023.03.29,22:02:06,37.9187 ,36.2788,8.7 ,-.-,-.-,1.6,HACIKODAL-GOKSUN (KAHRAMANMARAS)
451,2023.03.29,21:51:56,37.9020 ,36.2770,1.7 ,-.-,-.-,1.5,TOPALLAR-SAIMBEYLI (ADANA)
452,2023.03.29,21:43:34,36.0978 ,36.1087,1.2 ,-.-,-.-,1.7,BALIKLIDERE (HATAY)
453,2023.03.29,21:38:14,38.8700 ,37.9937,5.0 ,-.-,-.-,1.8,CANAKPINAR-HEKIMHAN (MALATYA)
454,2023.03.29,21:31:08,37.9208 ,36.2718,3.0 ,-.-,-.-,1.3,HACIKODAL-GOKSUN (KAHRAMANMARAS)
455,2023.03.29,21:29:29,38.0562 ,36.7080,5.4 ,-.-,-.-,1.3,FINDIK-GOKSUN (KAHRAMANMARAS)
456,2023.03.29,21:26:52,38.0170 ,36.4458,2.0 ,-.-,-.-,2.6,YIRICEK-GOKSUN (KAHRAMANMARAS)
457,2023.03.29,21:23:52,37.8682 ,36.4035,5.5 ,-.-,-.-,2.1,KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS)
458,2023.03.29,21:22:56,38.1440 ,36.5807,4.0 ,-.-,-.-,1.2,KOMURKOY-GOKSUN (KAHRAMANMARAS)
459,2023.03.29,21:21:45,36.9015 ,36.3193,5.4 ,-.-,-.-,1.8,KUYULUK-ERZIN (HATAY)
460,2023.03.29,21:17:57,37.2440 ,38.4198,0.6 ,-.-,-.-,1.6,GERDEK-BOZOVA (SANLIURFA)
461,2023.03.29,21:11:25,37.9407 ,36.6553,8.7 ,-.-,-.-,1.9,TEKIR (KAHRAMANMARAS)
462,2023.03.29,21:07:33,37.8840 ,36.3652,4.3 ,-.-,-.-,2.0,KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS)
463,2023.03.29,21:02:11,39.1443 ,40.2442,5.0 ,-.-,-.-,3.0,SARIHAN-KARAKOCAN (ELAZIG)
464,2023.03.29,20:55:52,36.1183 ,36.0420,8.8 ,-.-,-.-,1.4,YESILKOY-SAMANDAG (HATAY)
465,2023.03.29,20:49:19,38.4647 ,37.2025,0.5 ,-.-,-.-,1.5,KARAMAGARA-ELBISTAN (KAHRAMANMARAS)
466,2023.03.29,20:45:21,37.9455 ,36.2618,5.0 ,-.-,-.-,2.3,KAZANDERE-GOKSUN (KAHRAMANMARAS)
467,2023.03.29,20:39:26,34.7197 ,24.4162,5.0 ,-.-,-.-,2.8,GIRIT ADASI ACIKLARI (AKDENIZ)
468,2023.03.29,20:38:49,37.9493 ,36.2660,9.6 ,-.-,-.-,1.7,KAZANDERE-GOKSUN (KAHRAMANMARAS)
469,2023.03.29,20:35:18,38.0107 ,37.4655,8.3 ,-.-,-.-,2.1,NURHAK (KAHRAMANMARAS)
470,2023.03.29,20:33:09,38.5790 ,30.7437,5.3 ,-.-,-.-,1.9,KIZILDAG (AFYONKARAHISAR)
471,2023.03.29,20:30:45,38.4763 ,37.9395,1.7 ,-.-,-.-,2.7,RESULUSAGI-AKCADAG (MALATYA)
472,2023.03.29,20:28:36,38.1583 ,36.2122,4.8 ,-.-,-.-,1.1,GUZELIM-TUFANBEYLI (ADANA)
473,2023.03.29,20:26:00,36.2802 ,36.0840,4.5 ,-.-,-.-,1.7,KARLISU (HATAY)
474,2023.03.29,20:24:05,37.9392 ,36.3013,4.2 ,-.-,-.-,1.5,HACIKODAL-GOKSUN (KAHRAMANMARAS)
475,2023.03.29,20:20:36,37.9523 ,36.2688,6.3 ,-.-,-.-,2.2,KAZANDERE-GOKSUN (KAHRAMANMARAS)
476,2023.03.29,20:17:25,37.9395 ,36.2588,6.6 ,-.-,-.-,2.2,KALEBOYNU-GOKSUN (KAHRAMANMARAS)
477,2023.03.29,20:12:55,38.3223 ,39.0878,5.0 ,-.-,-.-,1.8,AKKENT-DOGANYOL (MALATYA)
478,2023.03.29,20:10:21,37.9233 ,36.2515,5.0 ,-.-,-.-,2.0,AKSAAGAC-SAIMBEYLI (ADANA)
479,2023.03.29,20:10:00,38.0200 ,36.4520,4.5 ,-.-,-.-,1.7,YIRICEK-GOKSUN (KAHRAMANMARAS)
480,2023.03.29,20:09:28,37.9012 ,36.3133,4.8 ,-.-,-.-,1.4,HACIKODAL-GOKSUN (KAHRAMANMARAS)
481,2023.03.29,20:05:54,37.9417 ,36.2580,3.1 ,-.-,-.-,4.0,KALEBOYNU-GOKSUN (KAHRAMANMARAS)
482,2023.03.29,19:57:44,37.9415 ,36.2890,5.1 ,-.-,-.-,1.5,HACIKODAL-GOKSUN (KAHRAMANMARAS)
483,2023.03.29,19:57:03,37.9410 ,36.3055,5.0 ,-.-,-.-,1.5,HACIKODAL-GOKSUN (KAHRAMANMARAS)
484,2023.03.29,19:56:18,37.9375 ,36.2508,4.9 ,-.-,-.-,1.5,KALEBOYNU-GOKSUN (KAHRAMANMARAS)
485,2023.03.29,19:53:39,37.9547 ,36.3278,8.2 ,-.-,-.-,1.8,YOGUNOLUK-GOKSUN (KAHRAMANMARAS)
486,2023.03.29,19:51:39,38.1305 ,36.2442,5.0 ,-.-,-.-,3.2,YESILOVA-TUFANBEYLI (ADANA)
487,2023.03.29,19:47:01,37.9365 ,36.2922,5.0 ,-.-,-.-,4.6,HACIKODAL-GOKSUN (KAHRAMANMARAS)
488,2023.03.29,19:44:06,37.9500 ,36.2833,6.7 ,-.-,-.-,1.6,KAZANDERE-GOKSUN (KAHRAMANMARAS)
489,2023.03.29,19:41:42,38.1158 ,37.6718,9.3 ,-.-,-.-,2.3,ARMUTALAN-ELBISTAN (KAHRAMANMARAS)
490,2023.03.29,19:41:13,38.2638 ,38.0502,7.3 ,-.-,-.-,1.7,CUMHURIYET-YESILYURT (MALATYA)
491,2023.03.29,19:36:54,37.9415 ,36.3198,5.0 ,-.-,-.-,3.8,HACIKODAL-GOKSUN (KAHRAMANMARAS)
492,2023.03.29,19:35:33,37.7175 ,37.4383,0.2 ,-.-,-.-,2.1,BOZLAR-CAGLAYANCERIT (KAHRAMANMARAS)
493,2023.03.29,19:33:56,37.8280 ,36.3107,7.1 ,-.-,-.-,1.8,CIGSAR-ANDIRIN (KAHRAMANMARAS)
494,2023.03.29,19:31:46,37.8660 ,37.7532,2.1 ,-.-,-.-,1.7,HARMANLI-GOLBASI (ADIYAMAN)
495,2023.03.29,19:29:57,38.1482 ,38.0938,0.0 ,-.-,-.-,2.5,YALINKAYA-YESILYURT (MALATYA)
496,2023.03.29,19:20:37,37.9237 ,36.2625,3.8 ,-.-,-.-,2.7,HACIKODAL-GOKSUN (KAHRAMANMARAS)
497,2023.03.29,19:16:10,38.3093 ,38.2398,5.0 ,-.-,-.-,1.8,YAKINCA-YESILYURT (MALATYA)
498,2023.03.29,19:07:54,37.3645 ,36.8485,8.2 ,-.-,-.-,1.7,TURKOGLU (KAHRAMANMARAS)
499,2023.03.29,19:06:33,35.9838 ,31.0690,4.1 ,-.-,-.-,2.2,AKDENIZ
500,2023.03.29,19:04:46,38.5622 ,30.7438,5.5 ,-.-,-.-,1.8,ISALI-SUHUT (AFYONKARAHISAR)
501,2023.03.29,18:52:24,37.8682 ,36.2965,5.3 ,-.-,-.-,1.3,PAYAMBURNU-GOKSUN (KAHRAMANMARAS)
502,2023.03.29,18:51:34,37.9388 ,36.2953,2.2 ,-.-,-.-,1.6,HACIKODAL-GOKSUN (KAHRAMANMARAS)
503,2023.03.29,18:38:21,38.7720 ,37.5603,8.7 ,-.-,-.-,1.8,AYVALI-GURUN (SIVAS)
504,2023.03.29,18:19:37,38.9347 ,43.7867,3.3 ,-.-,-.-,2.2,YUMAKLI-MURADIYE (VAN)
505,2023.03.29,18:15:10,37.1112 ,36.6873,5.4 ,-.-,-.-,2.7,ZINCIRLI-ISLAHIYE (GAZIANTEP)
506,2023.03.29,18:10:54,38.3358 ,38.2120,5.0 ,-.-,-.-,1.9,YAKINCA-YESILYURT (MALATYA)
507,,,,,,,,,
