,date,time,latitude,longitude,deepness,md,ml,mw,place
215,2024.02.12,20:31:53,40.3005 ,27.0585,4.4 ,0.0,1.8,0.0,BALIKLICESME-BIGA (CANAKKALE)
216,2024.02.12,20:26:25,39.8203 ,25.6333,1.7 ,0.0,2.9,0.0,EGE DENIZI
217,2024.02.12,20:25:59,40.2947 ,27.0208,0.6 ,0.0,2.2,0.0,GURGENDERE-BIGA (CANAKKALE)
218,2024.02.12,20:01:58,38.4530 ,39.1910,5.4 ,0.0,1.3,0.0,DEDEYOLU-SIVRICE (ELAZIG)
219,2024.02.12,19:35:17,40.8078 ,28.1810,9.2 ,0.0,1.8,0.0,SILIVRI ACIKLARI-ISTANBUL (MARMARA DENIZI)
220,2024.02.12,19:30:12,37.0122 ,29.0040,2.0 ,0.0,2.9,0.0,KARACAM-KOYCEGIZ (MUGLA)
221,2024.02.12,19:28:05,40.2942 ,27.0417,9.5 ,0.0,1.7,0.0,HISARLI-BIGA (CANAKKALE)
222,2024.02.12,19:26:05,40.2858 ,27.0345,9.3 ,0.0,1.7,0.0,HISARLI-BIGA (CANAKKALE)
223,2024.02.12,18:40:27,38.1778 ,38.3762,2.3 ,0.0,1.4,0.0,ONCU-YESILYURT (MALATYA)
224,2024.02.12,18:29:51,39.0802 ,27.9533,2.3 ,0.0,2.7,0.0,BASLAMIS-AKHISAR (MANISA)
225,2024.02.12,18:23:36,40.3008 ,27.0350,1.3 ,0.0,2.3,0.0,HISARLI-BIGA (CANAKKALE)
226,2024.02.12,18:19:26,36.3970 ,36.2215,1.3 ,0.0,2.6,0.0,UZUNALIC-(HATAY)
227,2024.02.12,18:09:27,37.2900 ,37.0287,6.5 ,0.0,1.5,0.0,AKDEMIR-PAZARCIK (KAHRAMANMARAS)
228,2024.02.12,18:07:44,40.2950 ,27.0410,0.6 ,0.0,1.8,0.0,HISARLI-BIGA (CANAKKALE)
229,2024.02.12,17:56:39,40.2988 ,27.0428,1.2 ,0.0,2.7,0.0,HISARLI-BIGA (CANAKKALE)
230,2024.02.12,17:53:55,40.2977 ,27.0260,1.6 ,0.0,2.0,0.0,HISARLI-BIGA (CANAKKALE)
231,2024.02.12,17:41:09,40.2873 ,27.0305,8.0 ,0.0,1.6,0.0,HISARLI-BIGA (CANAKKALE)
232,2024.02.12,17:37:48,37.8823 ,36.6290,5.4 ,0.0,2.6,2.5,TEKIR-(KAHRAMANMARAS)
233,2024.02.12,17:29:26,40.2935 ,27.0270,3.4 ,0.0,1.9,0.0,HISARLI-BIGA (CANAKKALE)
234,2024.02.12,17:26:43,40.1875 ,31.7695,8.0 ,0.0,2.5,0.0,HIRKATEPE-BEYPAZARI (ANKARA)
235,2024.02.12,17:20:45,40.2682 ,27.0413,9.9 ,0.0,1.7,0.0,KOZCESME-BIGA (CANAKKALE)
236,2024.02.12,17:09:57,38.7965 ,27.4187,9.4 ,0.0,1.8,0.0,SARIALAN-(MANISA)
237,2024.02.12,16:48:44,40.2962 ,27.0268,0.1 ,0.0,2.4,0.0,HISARLI-BIGA (CANAKKALE)
238,2024.02.12,16:43:38,40.2928 ,27.0342,5.0 ,0.0,2.4,0.0,HISARLI-BIGA (CANAKKALE)
239,2024.02.12,16:33:48,40.2958 ,27.0192,9.0 ,0.0,2.2,0.0,GURGENDERE-BIGA (CANAKKALE)
240,2024.02.12,16:32:41,40.3078 ,27.0297,1.8 ,0.0,2.2,0.0,DISBUDAK-LAPSEKI (CANAKKALE)
241,2024.02.12,16:27:19,40.2842 ,27.0417,4.3 ,0.0,2.1,0.0,HISARLI-BIGA (CANAKKALE)
242,2024.02.12,16:24:23,40.2908 ,27.0328,1.1 ,0.0,2.0,0.0,HISARLI-BIGA (CANAKKALE)
243,2024.02.12,16:17:31,40.2907 ,27.0310,2.7 ,0.0,2.0,0.0,HISARLI-BIGA (CANAKKALE)
244,2024.02.12,16:16:32,40.2890 ,27.0243,6.1 ,0.0,2.8,0.0,GURGENDERE-BIGA (CANAKKALE)
245,2024.02.12,16:05:43,40.2888 ,27.0195,9.6 ,0.0,1.7,0.0,GURGENDERE-BIGA (CANAKKALE)
246,2024.02.12,16:05:32,40.2922 ,27.0228,6.0 ,0.0,2.4,0.0,GURGENDERE-BIGA (CANAKKALE)
247,2024.02.12,16:03:52,40.3075 ,27.0200,0.9 ,0.0,1.9,0.0,DISBUDAK-LAPSEKI (CANAKKALE)
248,2024.02.12,15:46:34,38.8118 ,37.3017,7.9 ,0.0,1.5,0.0,CAMLICA-GURUN (SIVAS)
249,2024.02.12,15:34:57,38.1410 ,38.3042,9.0 ,0.0,2.3,0.0,ASAGIKOY-YESILYURT (MALATYA)
250,2024.02.12,15:29:21,38.4523 ,29.1325,7.4 ,0.0,1.4,0.0,GEDIKLER-ULUBEY (USAK)
251,2024.02.12,15:25:16,38.8663 ,37.4078,6.9 ,0.0,2.8,0.0,DAYAKPINAR-GURUN (SIVAS)
252,2024.02.12,15:23:35,40.2962 ,27.0142,7.3 ,0.0,2.1,0.0,GURGENDERE-BIGA (CANAKKALE)
253,2024.02.12,15:14:29,40.2900 ,27.0337,2.9 ,0.0,2.1,0.0,HISARLI-BIGA (CANAKKALE)
254,2024.02.12,15:03:08,40.2868 ,27.0257,4.8 ,0.0,2.0,0.0,HISARLI-BIGA (CANAKKALE)
255,2024.02.12,14:55:29,40.2872 ,27.0293,0.5 ,0.0,2.5,0.0,HISARLI-BIGA (CANAKKALE)
256,2024.02.12,14:53:50,40.2938 ,27.0337,9.1 ,0.0,2.7,0.0,HISARLI-BIGA (CANAKKALE)
257,2024.02.12,14:48:19,40.2965 ,27.0070,3.1 ,0.0,1.9,0.0,GURGENDERE-BIGA (CANAKKALE)
258,2024.02.12,14:13:09,40.2960 ,27.0238,6.4 ,0.0,2.5,0.0,GURGENDERE-BIGA (CANAKKALE)
259,2024.02.12,14:06:04,35.3100 ,33.2702,0.0 ,0.0,1.3,0.0,KIBRIS-GIRNE
260,2024.02.12,13:40:20,38.1360 ,38.2713,3.5 ,0.0,1.5,0.0,ALTINTAS-CELIKHAN (ADIYAMAN)
261,2024.02.12,13:35:13,39.6507 ,29.5497,0.0 ,0.0,1.9,0.0,MUHACIRLER-DOMANIC (KUTAHYA)
262,2024.02.12,13:24:19,39.6417 ,30.7783,0.0 ,0.0,1.6,0.0,YAHNIKAPAN-ODUNPAZARI (ESKISEHIR)
263,2024.02.12,13:21:23,37.0782 ,28.5487,8.2 ,0.0,1.9,0.0,KIYRA-ULA (MUGLA)
264,2024.02.12,13:08:03,40.8243 ,42.8853,2.9 ,0.0,1.8,0.0,KUCUKBOGATEPE-(KARS)
265,2024.02.12,12:44:25,37.9840 ,27.0377,5.6 ,0.0,2.0,0.0,KUSADASI KORFEZI (EGE DENIZI)
266,2024.02.12,12:22:10,38.3270 ,36.9693,9.7 ,0.0,1.3,0.0,IGDEMLIK-AFSIN (KAHRAMANMARAS)
267,2024.02.12,11:53:03,37.8800 ,28.6950,7.6 ,0.0,2.0,0.0,BUCAKKOY-KUYUCAK (AYDIN)
268,2024.02.12,11:36:06,37.2197 ,28.4827,5.6 ,0.0,1.9,0.0,OZLUCE-(MUGLA)
269,2024.02.12,11:26:46,38.4127 ,38.6963,5.7 ,0.0,1.9,0.0,KADIKOY-BASKIL (ELAZIG)
270,2024.02.12,10:52:25,37.3542 ,36.8778,5.0 ,0.0,2.1,0.0,HACIBEBEK-TURKOGLU (KAHRAMANMARAS)
271,2024.02.12,10:30:54,38.3888 ,37.7573,1.4 ,0.0,2.1,0.0,GUNESLI-AKCADAG (MALATYA)
272,2024.02.12,08:44:49,36.1045 ,36.0007,9.6 ,0.0,1.6,0.0,KUSALANI-SAMANDAG (HATAY)
273,2024.02.12,07:46:26,37.3963 ,37.0835,4.0 ,0.0,1.9,0.0,MAKSUTUSAGI-PAZARCIK (KAHRAMANMARAS)
274,2024.02.12,07:05:54,37.1320 ,28.6327,7.1 ,0.0,2.3,0.0,KAVAKCALI-ULA (MUGLA)
275,2024.02.12,06:50:29,38.1808 ,37.9065,6.6 ,0.0,1.7,0.0,KARATERZI-DOGANSEHIR (MALATYA)
276,2024.02.12,06:38:48,38.5127 ,37.5265,5.4 ,0.0,1.4,0.0,GUDUL-DARENDE (MALATYA)
277,2024.02.12,05:53:42,38.3607 ,27.2202,5.0 ,0.0,1.7,0.0,ZAFER-BUCA (IZMIR)
278,2024.02.12,05:27:43,38.1623 ,36.6665,2.0 ,0.0,1.2,0.0,ESENKOY-GOKSUN (KAHRAMANMARAS)
279,2024.02.12,05:18:05,38.0503 ,36.7542,5.8 ,0.0,1.5,0.0,FINDIK-GOKSUN (KAHRAMANMARAS)
280,2024.02.12,04:23:09,38.5217 ,38.0437,5.0 ,0.0,2.1,0.0,ILICAK-AKCADAG (MALATYA)
281,2024.02.12,04:20:20,38.3578 ,37.8247,4.9 ,0.0,1.4,0.0,DURULOVA-AKCADAG (MALATYA)
282,2024.02.12,04:13:08,36.3918 ,36.1813,5.4 ,0.0,0.7,0.0,TAHTAKOPRU-(HATAY)
283,2024.02.12,03:59:58,40.8458 ,42.8492,1.8 ,0.0,1.7,0.0,BALCESME-GOLE (ARDAHAN)
284,2024.02.12,03:55:46,38.5190 ,40.5030,6.8 ,0.0,1.5,0.0,BIRLIK-LICE (DIYARBAKIR)
285,2024.02.12,03:44:38,37.9500 ,27.2073,2.3 ,0.0,1.8,0.0,KUSADASI KORFEZI (EGE DENIZI)
286,2024.02.12,03:32:21,38.2033 ,35.4828,5.3 ,0.0,1.3,0.0,DENIZOVASI-YAHYALI (KAYSERI)
287,2024.02.12,03:23:48,38.4335 ,37.5137,7.1 ,0.0,1.2,0.0,SUGUL-DARENDE (MALATYA)
288,2024.02.12,02:50:29,38.5340 ,37.2577,5.0 ,0.0,1.4,0.0,HORHOR-ELBISTAN (KAHRAMANMARAS)
289,2024.02.12,02:45:58,38.7915 ,37.3883,5.7 ,0.0,1.4,0.0,YUVA-GURUN (SIVAS)
290,2024.02.12,02:16:33,40.7528 ,30.9442,5.4 ,0.0,1.4,0.0,CAY KOYU-GOLYAKA (DUZCE)
291,2024.02.12,02:12:38,38.3598 ,38.9173,4.7 ,0.0,1.5,0.0,GELINDERE-SIVRICE (ELAZIG)
292,2024.02.12,01:55:53,38.4632 ,37.5113,7.0 ,0.0,1.2,0.0,YENICE-DARENDE (MALATYA)
293,2024.02.12,01:31:29,37.3320 ,37.1395,6.0 ,0.0,1.3,0.0,EGLEN-PAZARCIK (KAHRAMANMARAS)
294,2024.02.12,00:31:39,39.2550 ,36.5212,4.6 ,0.0,2.4,0.0,KISLAKOY-SARKISLA (SIVAS)
295,2024.02.12,00:10:30,38.3323 ,38.1943,4.6 ,0.0,1.3,0.0,DURULDU-(MALATYA)
296,2024.02.12,00:07:57,37.1615 ,36.9512,8.6 ,0.0,1.2,0.0,SAKCAGOZE-NURDAGI (GAZIANTEP)
297,2024.02.12,00:07:41,37.6962 ,43.7885,4.2 ,0.0,2.3,0.0,KONAK-(HAKKARI)
298,2024.02.11,23:58:24,38.0852 ,37.3047,6.9 ,0.0,1.9,0.0,OZCANLI-ELBISTAN (KAHRAMANMARAS)
